danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.836,0.475,1,-10.938,1,0.521,0.216,0,0.119,0.665,139.938,228000,4,rock
0.819,0.576,3,-7.501,0,0.0295,0.298,0.00027,0.0872,0.894,95.013,294673,4,bollywood
0.838,0.759,5,-9.212,1,0.0939,0.178,5.12E-06,0.371,0.807,103.023,170053,4,dance
0.496,0.738,6,-6.938,0,0.0391,0.00266,0.777,0.105,0.157,115.01,323840,4,rock
0.632,0.8,1,-5.46,1,0.113,0.038,0,0.494,0.292,139.051,280829,4,hip-hop
0.62,0.808,10,-4.994,0,0.285,0.159,0,0.114,0.583,106.2,185584,4,hip-hop
0.705,0.901,9,-5.654,0,0.0931,0.0892,0,0.316,0.949,87.997,217000,4,bollywood
0.316,0.308,8,-19.369,1,0.0371,0.961,0.864,0.298,0.154,151.642,242147,4,classical
0.558,0.617,9,-12.107,0,0.039,0.00205,5.30E-06,0.931,0.499,103.962,317849,4,rock
0.685,0.649,1,-5.11,1,0.394,0.0813,0,0.129,0.269,105.96,144065,5,hip-hop
0.355,0.0916,10,-21.917,1,0.0724,0.973,0.000328,0.254,0.101,137.236,371893,4,classical
0.397,0.499,2,-10.972,1,0.0685,0.0765,1.49E-06,0.111,0.367,171.067,327400,4,rock
0.687,0.958,7,-5.082,0,0.052,0.102,0.0534,0.0478,0.848,108.021,244676,4,bollywood
0.394,0.00862,3,-27.022,1,0.0454,0.994,0.808,0.0834,0.334,68.537,86000,3,classical
0.648,0.892,5,-5.896,1,0.186,0.191,0.00145,0.607,0.573,180.077,186173,4,rock
0.688,0.417,7,-14.257,0,0.071,0.362,0,0.154,0.912,88.18,313354,4,bollywood
0.528,0.649,1,-8.161,1,0.204,0.405,0.77,0.337,0.472,99.01,201515,4,hip-hop
0.651,0.949,0,-3.385,1,0.0508,0.00407,0.00695,0.1,0.7,120.02,263659,4,rock
0.686,0.466,10,-9.84,0,0.354,0.22,0,0.143,0.586,153.706,215901,4,hip-hop
0.738,0.893,10,-5.652,1,0.0314,0.00929,0.18,0.0973,0.829,123.984,224547,4,dance
0.306,0.461,5,-10.146,1,0.0338,0.342,0.00119,0.321,0.387,104.516,396667,4,bollywood
0.226,0.109,6,-19.375,1,0.0374,0.987,0.928,0.103,0.0394,70.468,336226,3,classical
0.54,0.532,11,-9.705,0,0.046,0.505,3.92E-06,0.0945,0.761,172.014,256702,3,bollywood
0.159,0.877,3,-6.276,0,0.074,0.135,0.0638,0.3,0.167,133.817,282867,4,dance
0.248,0.0238,4,-29.03,0,0.0472,0.994,0.115,0.126,0.0649,81.263,257773,4,classical
0.954,0.747,5,-6.564,0,0.175,0.127,0,0.115,0.819,121.981,207902,4,hip-hop
0.28,0.811,2,-3.305,1,0.0425,0.000865,3.28E-05,0.252,0.547,156.89,173240,4,rock
0.869,0.474,8,-11.054,1,0.158,0.0214,1.43E-05,0.0601,0.787,133.047,256464,4,rock
0.193,0.142,5,-19.994,1,0.0378,0.972,0.904,0.0868,0.233,74.916,142867,3,classical
0.772,0.966,8,-5.886,1,0.0595,0.0263,0.551,0.188,0.367,126.734,132120,4,dance
0.718,0.879,0,-7.135,1,0.0461,0.00892,0,0.253,0.679,110.031,367665,4,bollywood
0.648,0.287,4,-8.497,0,0.0365,0.621,0,0.145,0.213,111.956,148773,4,hip-hop
0.699,0.537,7,-13.844,1,0.124,0.372,1.37E-05,0.058,0.907,99.008,193840,4,rock
0.433,0.00441,1,-39.911,1,0.0751,0.993,0.93,0.0576,0.0311,68.7,484307,4,classical
0.791,0.787,11,-7.66,1,0.613,0.328,0,0.116,0.881,98.986,107493,4,hip-hop
0.821,0.579,10,-6.918,0,0.0958,0.525,7.92E-06,0.102,0.719,141.005,217861,4,hip-hop
0.582,0.728,0,-3.88,1,0.0523,0.0111,0,0.407,0.666,151.855,206153,4,dance
0.626,0.425,4,-10.007,1,0.0355,0.769,0.000103,0.11,0.509,83.59,220947,4,rock
0.564,0.5,5,-9.338,1,0.0288,0.266,5.01E-06,0.132,0.36,85.336,226534,4,rock
0.451,0.556,0,-6.923,0,0.0365,0.61,0,0.543,0.596,82.27,274250,4,bollywood
0.858,0.495,1,-5.849,0,0.151,0.0293,0,0.0623,0.818,86.033,281400,4,dance
0.394,0.442,1,-11.853,1,0.0358,0.816,0.277,0.1,0.27,120.124,684560,4,bollywood
0.455,0.235,2,-15.358,1,0.052,0.969,0.00756,0.625,0.34,90.073,62733,4,classical
0.568,0.831,6,-6.913,0,0.0376,0.238,3.64E-05,0.138,0.443,119.037,207987,4,rock
0.768,0.755,0,-6.587,0,0.0337,0.0119,0.000342,0.0831,0.382,130.015,295546,4,dance
0.508,0.495,7,-7.723,1,0.0322,0.0664,0,0.112,0.24,119.977,209413,3,dance
0.49,0.71,8,-8.086,0,0.0526,0.0756,0.884,0.0707,0.0684,159.9,492087,4,dance
0.569,0.928,2,-3.76,1,0.0614,0.000109,0.00363,0.216,0.699,107.007,290653,4,rock
0.44,0.878,0,-2.903,1,0.402,0.0452,0,0.712,0.769,195.609,144873,4,hip-hop
0.358,0.306,7,-8.657,1,0.0352,0.875,0.00548,0.111,0.228,108.188,154027,5,rock
0.618,0.169,10,-19.44,1,0.0474,0.985,0.891,0.0987,0.829,89.96,94913,4,classical
0.355,0.299,2,-14.245,1,0.0339,0.943,0.916,0.303,0.536,138.639,212667,4,classical
0.403,0.388,8,-12.337,1,0.0316,0.601,0.166,0.0993,0.313,140.111,132127,4,rock
0.438,0.72,1,-9.834,1,0.166,0.0116,0,0.59,0.32,91.726,31570,4,dance
0.612,0.877,0,-9.798,0,0.163,0.036,4.02E-06,0.036,0.559,121.975,280413,4,dance
0.572,0.738,9,-5.942,1,0.076,0.185,0,0.301,0.891,205.988,173453,4,dance
0.532,0.726,2,-5.06,1,0.0601,0.652,7.43E-05,0.124,0.757,77.506,422307,4,bollywood
0.448,0.13,5,-19.435,1,0.06,0.95,0.884,0.191,0.128,115.624,491733,4,classical
0.826,0.537,10,-9.91,0,0.317,0.149,0,0.225,0.922,86.883,223067,4,hip-hop
0.541,0.2,4,-17.076,0,0.0474,0.993,0.899,0.0777,0.184,109.603,106213,4,classical
0.165,0.0652,9,-22.28,0,0.0427,0.991,0.0499,0.0954,0.0391,167.304,351048,5,classical
0.858,0.373,4,-10.086,0,0.0957,0.00472,4.01E-05,0.0323,0.742,99.989,195200,4,rock
0.333,0.0542,0,-22.476,1,0.0635,0.995,0.916,0.0983,0.268,85.764,60760,4,classical
0.636,0.633,2,-6.071,1,0.0414,0.457,0,0.148,0.732,152.079,264000,4,bollywood
0.209,0.796,0,-5.694,1,0.0525,0.000311,0.868,0.523,0.115,121.878,866440,4,rock
0.594,0.485,9,-6.177,1,0.0714,0.078,0,0.111,0.0525,86.992,320014,4,hip-hop
0.317,0.799,9,-7.123,0,0.06,0.839,0.000411,0.249,0.748,138.592,361281,4,bollywood
0.603,0.113,4,-18.493,1,0.0364,0.849,0.447,0.109,0.466,98.492,199135,4,rock
0.756,0.688,10,-8.137,0,0.399,0.186,0,0.126,0.792,93.25,157419,4,dance
0.152,0.0511,1,-20.882,1,0.0434,0.948,0.872,0.0847,0.0389,86.005,155400,3,classical
0.745,0.481,4,-6.23,0,0.289,0.0396,1.96E-05,0.0902,0.0396,140.719,153530,4,hip-hop
0.448,0.235,0,-18.149,1,0.0845,0.916,0.715,0.121,0.256,113.936,238333,4,classical
0.715,0.81,5,-5.869,0,0.133,0.233,2.68E-06,0.114,0.53,127.969,250067,4,dance
0.577,0.618,11,-6.163,1,0.363,0.0306,0,0.115,0.319,82.644,197012,4,hip-hop
0.673,0.769,2,-5.202,1,0.0335,0.117,0.00177,0.0964,0.961,124.093,155520,4,rock
0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,199693,4,dance
0.394,0.606,8,-11.42,1,0.0755,0.763,0.000514,0.35,0.894,96.849,195667,4,bollywood
0.512,0.603,9,-5.948,0,0.185,0.921,0.00165,0.84,0.754,137.472,230967,4,bollywood
0.558,0.00233,2,-28.347,0,0.107,0.977,0.88,0.0982,0.465,73.562,212584,4,classical
0.394,0.266,2,-13.202,1,0.0396,0.957,0.907,0.118,0.43,132.597,52456,4,classical
0.205,0.763,9,-5.947,0,0.048,0.412,8.39E-05,0.107,0.651,159.968,272520,3,bollywood
0.623,0.314,7,-10.965,1,0.032,0.856,0.00828,0.291,0.532,80.039,197003,4,rock
0.532,0.802,1,-5.59,1,0.0574,0.295,0,0.267,0.32,83.022,188685,4,hip-hop
0.428,0.762,2,-4.716,1,0.0337,0.00763,0.00025,0.177,0.305,102.02,315298,4,rock
0.147,0.238,2,-19.587,1,0.0325,0.875,0.87,0.211,0.0789,90.202,250960,4,dance
0.477,0.268,2,-15.79,1,0.0363,0.0334,0,0.125,0.421,157.719,124446,4,dance
0.388,0.957,6,-2.397,1,0.0411,0.00477,0.864,0.0989,0.528,173.971,314293,4,dance
0.532,0.263,11,-9.448,1,0.0321,0.513,0.55,0.112,0.376,115.922,160747,4,rock
0.644,0.747,0,-7.435,1,0.0341,3.53E-05,0.71,0.207,0.385,162.051,191653,3,hip-hop
0.913,0.477,9,-8.042,1,0.423,0.0104,0,0.127,0.49,127.938,157219,4,hip-hop
0.343,0.224,7,-17.276,1,0.0428,0.775,0.809,0.0901,0.306,121.336,369656,3,classical
0.684,0.759,7,-5.824,1,0.071,0.0409,0.00256,0.131,0.513,127.003,355276,4,dance
0.288,0.236,4,-17.838,1,0.0523,0.88,0.0388,0.129,0.563,184.711,248400,4,classical
0.412,0.837,4,-4.405,0,0.46,0.0986,0,0.203,0.365,178.141,205009,4,hip-hop
0.254,0.0407,10,-25.36,0,0.0384,0.988,0.904,0.144,0.0397,64.017,616000,3,classical
0.722,0.73,4,-4.5,1,0.0642,0.137,0.0129,0.243,0.336,139.964,216107,4,dance
0.65,0.882,9,-5.253,1,0.248,0.271,0,0.391,0.543,95.903,223360,4,hip-hop
0.475,0.642,3,-4.69,1,0.0315,0.668,0,0.106,0.658,113.09,327400,4,bollywood
0.479,0.0174,0,-30.023,1,0.0624,0.99,0.897,0.0707,0.16,109.047,286253,3,classical
0.644,0.475,1,-9.306,1,0.0223,0.321,9.81E-06,0.0981,0.237,89.201,246867,4,rock
0.502,0.459,0,-7.347,1,0.0335,0.799,0,0.0918,0.256,131.531,220399,4,rock
0.792,0.636,0,-5.059,0,0.238,0.439,0.00383,0.1,0.631,85.951,227326,4,hip-hop
0.59,0.596,5,-7.932,0,0.037,0.548,5.16E-06,0.463,0.692,83.113,313613,4,bollywood
0.558,0.903,5,-3.471,0,0.0521,7.95E-05,0.88,0.0698,0.55,160.035,208267,4,rock
0.795,0.722,10,-10.815,0,0.1,0.132,0.00184,0.292,0.542,100.173,278942,4,bollywood
0.648,0.653,9,-6.03,0,0.207,0.625,0,0.173,0.463,80.018,305907,4,hip-hop
0.717,0.762,4,-7.089,1,0.0734,0.0258,0.0413,0.299,0.387,123.037,188308,4,dance
0.64,0.718,8,-7.783,1,0.343,0.372,0,0.0694,0.749,82.806,209395,4,hip-hop
0.596,0.0789,8,-22.214,1,0.0525,0.863,0.91,0.103,0.264,143.93,66907,3,classical
0.785,0.754,6,-6.775,1,0.123,0.184,0,0.0675,0.918,103.012,214103,4,bollywood
0.253,0.415,0,-17.48,1,0.0303,0.91,0.979,0.291,0.802,131.363,189893,4,classical
0.263,0.0761,0,-19.135,1,0.0349,0.947,0.681,0.0813,0.0552,105.924,254668,1,classical
0.707,0.832,4,-7.699,1,0.0523,0.164,0.00518,0.0863,0.89,136.622,359259,4,bollywood
0.783,0.465,7,-9.581,0,0.0405,0.213,0,0.131,0.436,131.018,164560,4,hip-hop
0.429,0.866,0,-7.8,1,0.0795,0.00893,0.477,0.93,0.508,157.423,486200,4,rock
0.65,0.912,8,-6.768,1,0.0649,0.000218,0.863,0.341,0.105,129.968,505851,4,dance
0.821,0.365,7,-10.327,1,0.0294,0.551,1.97E-05,0.0865,0.809,105.902,243453,4,rock
0.638,0.602,1,-7.195,0,0.503,0.577,3.07E-06,0.486,0.554,120.031,1037504,4,hip-hop
0.63,0.784,9,-11.138,0,0.0939,0.232,0.0134,0.707,0.219,125.978,304172,4,rock
0.499,0.113,6,-20.135,1,0.119,0.994,0.858,0.109,0.408,137.726,199413,4,bollywood
0.397,0.803,7,-6.861,1,0.0789,0.00162,1.91E-05,0.0751,0.542,92.512,180237,4,dance
0.728,0.763,4,-2.64,0,0.351,0.2,0,0.175,0.831,204.002,156471,4,dance
0.558,0.0754,9,-19.179,1,0.0743,0.978,6.87E-05,0.189,0.55,138.538,238707,4,classical
0.442,0.62,7,-8.871,1,0.0297,0.000134,0.775,0.113,0.462,89.999,303800,4,rock
0.364,0.617,6,-7.668,1,0.0336,0.000236,0.325,0.0431,0.0609,161.042,309667,4,rock
0.647,0.971,11,-5.852,0,0.0469,0.147,0.234,0.577,0.735,124.004,246800,4,rock
0.654,0.528,6,-6.224,0,0.0412,0.0596,7.53E-05,0.0974,0.376,82.056,180760,4,dance
0.917,0.285,11,-11.956,1,0.53,0.026,0,0.0888,0.364,140,178286,4,hip-hop
0.43,0.715,5,-6.018,0,0.0376,0.468,4.03E-05,0.108,0.702,142.896,360693,4,bollywood
0.725,0.859,7,-6.208,1,0.0636,0.0173,0.0137,0.048,0.53,131.697,212853,4,rock
0.633,0.81,1,-4.815,1,0.15,0.0134,1.36E-06,0.292,0.775,124.988,189342,4,dance
0.66,0.693,6,-6.371,1,0.0424,0.285,5.48E-06,0.0991,0.799,96.014,285805,4,bollywood
0.628,0.659,11,-7.595,0,0.054,0.369,0,0.0961,0.715,88.904,361500,4,bollywood
0.697,0.836,11,-4.677,1,0.0516,0.0116,0,0.286,0.44,138.988,217554,4,dance
0.795,0.871,11,-4.774,0,0.0953,0.438,0.00591,0.163,0.671,129.976,190339,4,bollywood
0.664,0.47,3,-7.96,0,0.0279,0.852,0.00107,0.0954,0.324,129.985,263935,4,bollywood
0.456,0.0941,11,-23.162,0,0.0455,0.931,0.459,0.0795,0.325,80.807,494720,4,classical
0.88,0.427,0,-13.196,1,0.399,0.46,0,0.112,0.236,99.998,145872,4,hip-hop
0.192,0.127,7,-16.669,0,0.0499,0.985,0.153,0.107,0.0535,75.96,221213,4,classical
0.641,0.646,5,-5.5,1,0.0723,0.344,0,0.126,0.797,78.952,220311,4,rock
0.476,0.651,9,-6.957,0,0.0363,0.0218,0.339,0.321,0.526,61.638,288688,4,rock
0.698,0.571,9,-7.789,1,0.0441,0.64,0,0.134,0.741,135.006,285037,4,bollywood
0.633,0.709,0,-8.776,1,0.028,0.00036,0.508,0.311,0.699,119.986,170827,4,rock
0.645,0.78,7,-6.796,1,0.0467,0.000413,0.883,0.621,0.326,134.001,728716,4,dance
0.382,0.398,1,-10.026,0,0.0373,0.698,0.000216,0.111,0.313,179.649,338593,3,bollywood
0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87,177525,4,dance
0.341,0.29,2,-19.185,1,0.0426,0.988,0.848,0.0639,0.393,145.436,475387,4,classical
0.559,0.476,6,-11.199,0,0.0883,0.67,0,0.174,0.891,143.331,1203119,4,bollywood
0.754,0.69,11,-8.333,1,0.0553,0.193,1.38E-06,0.176,0.632,122.99,176646,4,dance
0.269,0.779,2,-5.135,1,0.0519,0.0463,1.73E-06,0.0892,0.384,150.04,330922,3,bollywood
0.794,0.687,0,-6.219,1,0.248,0.312,0,0.241,0.834,92.433,254016,4,hip-hop
0.842,0.732,8,-6.317,1,0.0996,0.135,0,0.087,0.858,136.001,258074,4,hip-hop
0.433,0.262,2,-20.135,1,0.0562,0.992,0.903,0.0846,0.394,139.429,127960,4,classical
0.466,0.932,6,-3.104,0,0.0836,0.163,0.000399,0.351,0.906,75.683,200573,4,bollywood
0.258,0.0784,6,-21.76,0,0.0408,0.865,0.00245,0.13,0.296,128.797,139520,3,classical
0.787,0.857,7,-6.13,0,0.0578,0.0835,0.0295,0.0483,0.673,127.979,185120,4,bollywood
0.736,0.64,5,-7.835,1,0.259,0.332,0,0.382,0.526,159.999,200524,4,hip-hop
0.407,0.0579,11,-22.953,1,0.0362,0.993,0.726,0.11,0.194,118.162,165304,4,classical
0.738,0.606,7,-4.795,1,0.0845,0.00783,0.0082,0.168,0.304,126.946,251211,4,dance
0.457,0.391,9,-10.175,0,0.0506,0.703,0.828,0.133,0.183,111.822,288341,5,dance
0.427,0.76,11,-7.638,0,0.115,0.4,1.17E-05,0.282,0.554,79.608,233979,4,dance
0.446,0.403,5,-9.533,1,0.0299,0.62,0,0.118,0.335,105.465,159827,4,rock
0.587,0.64,6,-7.199,1,0.0844,0.705,0,0.153,0.788,140.055,363932,4,bollywood
0.6,0.739,9,-6.05,0,0.0369,0.026,0.000213,0.357,0.331,120.021,248053,4,bollywood
0.764,0.828,0,-5.708,0,0.0674,0.000585,0.791,0.0558,0.503,125.019,218880,4,dance
0.651,0.701,9,-8.842,1,0.0392,0.251,0,0.376,0.898,99.995,234104,4,hip-hop
0.645,0.831,9,-5.969,0,0.0749,0.000488,0.0648,0.545,0.638,128.01,373125,4,dance
0.943,0.351,0,-10.775,1,0.342,0.00356,4.78E-06,0.069,0.0663,114.987,102261,4,hip-hop
0.406,0.521,6,-11.856,1,0.0378,0.916,1.09E-05,0.362,0.686,81.995,259360,4,bollywood
0.754,0.572,8,-9.429,0,0.064,0.068,0,0.0898,0.912,87.275,208200,4,dance
0.468,0.263,2,-20.879,1,0.0353,0.992,0.889,0.208,0.902,133.084,139933,1,classical
0.616,0.541,2,-13.859,1,0.0529,0.482,0,0.352,0.749,132.93,576341,4,bollywood
0.495,0.606,4,-5.478,1,0.0384,0.242,0,0.171,0.738,171.851,223253,4,rock
0.504,0.633,10,-6.823,1,0.359,0.666,0,0.284,0.407,75.073,172000,5,hip-hop
0.523,0.0252,5,-28.237,1,0.0869,0.978,0,0.159,0.242,81.882,107187,3,classical
0.481,0.198,9,-15.994,1,0.0534,0.964,0.919,0.104,0.8,139.749,202000,4,classical
0.876,0.671,10,-3.941,1,0.104,0.0524,0.0123,0.0556,0.329,128.026,216289,4,dance
0.821,0.56,9,-8.592,1,0.247,0.183,0,0.134,0.748,87.951,272727,4,hip-hop
0.309,0.0351,10,-30.636,1,0.0474,0.994,0.87,0.0913,0.31,77.457,302413,4,classical
0.308,0.696,9,-6.311,1,0.0454,0.413,0.438,0.118,0.317,188.394,260760,4,rock
0.653,0.708,7,-5.137,1,0.0634,0.0188,0.000167,0.0855,0.87,125.009,209005,4,rock
0.512,0.53,1,-8.293,1,0.0925,0.5,0,0.12,0.708,84.612,229033,4,dance
0.39,0.357,10,-18.388,0,0.0563,0.503,0.854,0.109,0.106,115.996,220936,4,dance
0.669,0.64,2,-9.676,1,0.0455,0.594,9.58E-05,0.15,0.884,104.927,327987,4,bollywood
0.41,0.439,8,-12.187,0,0.0519,0.964,0.89,0.109,0.878,122.239,111040,4,classical
0.338,0.384,0,-9.953,1,0.0335,0.917,0.91,0.0666,0.225,77.526,362160,4,classical
0.677,0.837,8,-4.814,0,0.0646,0.237,0.0013,0.115,0.829,111.934,302400,4,bollywood
0.67,0.571,11,-4.908,0,0.317,0.12,5.60E-06,0.127,0.374,97.994,211093,4,hip-hop
0.676,0.946,1,-1.741,0,0.0397,0.0016,0.193,0.0219,0.274,128.014,331875,4,dance
0.349,0.628,9,-7.61,1,0.0394,0.343,3.30E-06,0.349,0.395,123.892,255408,4,bollywood
0.736,0.412,0,-9.155,1,0.0351,0.618,0,0.134,0.742,91.522,76107,4,rock
0.328,0.763,11,-10.094,0,0.0896,0.147,0.000192,0.0358,0.928,193.432,205408,4,bollywood
0.427,0.506,10,-18.087,0,0.0439,0.44,0.000204,0.686,0.894,165.576,881894,4,bollywood
0.435,0.0802,2,-18.378,0,0.0435,0.981,0.0667,0.125,0.244,111.265,183707,4,dance
0.591,0.922,3,-1.207,0,0.169,0.243,0,0.108,0.877,184.151,154752,4,bollywood
0.777,0.703,9,-6.631,0,0.073,0.256,0.0812,0.1,0.399,110.042,149182,4,hip-hop
0.862,0.98,9,-4.07,0,0.129,0.0458,0.000737,0.257,0.257,126.966,251107,4,dance
0.47,0.336,9,-17.471,1,0.0434,0.738,1.16E-05,0.0959,0.875,106.199,80987,4,classical
0.454,0.586,9,-8.765,0,0.0294,0.662,0,0.283,0.239,92.005,119348,3,rock
0.704,0.62,0,-9.869,1,0.453,0.0276,0,0.14,0.538,130.357,215954,4,hip-hop
0.805,0.82,7,-2.398,1,0.0669,0.451,0.137,0.468,0.907,117.004,218707,4,bollywood
0.592,0.832,5,-4.806,1,0.0283,0.00397,0.16,0.182,0.441,127.972,238360,4,dance
0.7,0.684,7,-6.089,1,0.0487,0.211,5.50E-05,0.114,0.773,75.962,166916,4,hip-hop
0.691,0.369,4,-8.493,1,0.0377,0.832,0,0.122,0.698,130.063,264198,3,bollywood
0.281,0.0858,1,-23.37,0,0.0405,0.888,0.773,0.116,0.132,130.56,727947,3,classical
0.599,0.721,7,-10.694,1,0.0527,0.000537,0.458,0.0409,0.329,132.013,356293,4,dance
0.635,0.461,4,-9.673,0,0.0327,0.641,0,0.0652,0.535,143.895,227893,4,rock
0.476,0.961,10,-4.816,1,0.0499,0.000166,1.24E-05,0.117,0.483,134.085,252173,4,rock
0.685,0.466,1,-12.79,1,0.0376,0.489,0.0173,0.113,0.382,129.994,134374,4,hip-hop
0.651,0.76,2,-7.536,1,0.421,0.266,0,0.917,0.582,102.446,288040,4,hip-hop
0.505,0.498,11,-9.626,1,0.0418,0.44,1.12E-06,0.232,0.326,90.096,211160,4,rock
0.54,0.479,3,-10.44,1,0.0353,0.979,0.578,0.161,0.396,111.338,230600,4,bollywood
0.705,0.526,5,-9.762,0,0.252,0.119,0,0.11,0.442,150.001,259773,4,hip-hop
0.688,0.804,6,-6.13,1,0.236,0.00771,0,0.11,0.541,77.481,210581,4,hip-hop
0.336,0.0728,0,-22.103,1,0.0311,0.781,0.000144,0.142,0.46,78.491,335053,4,classical
0.719,0.903,8,-7.078,1,0.0674,0.525,0.0108,0.11,0.747,92.491,217804,4,bollywood
0.814,0.741,4,-5.906,0,0.382,0.536,0,0.0966,0.587,75.024,271419,4,hip-hop
0.714,0.783,1,-6.575,1,0.072,0.00575,3.53E-06,0.357,0.55,102.011,145301,4,hip-hop
0.697,0.513,4,-10.174,0,0.0866,0.00134,0.619,0.279,0.503,89.967,275453,4,hip-hop
0.422,0.28,7,-15.791,1,0.135,0.98,0.00536,0.881,0.462,107.207,196947,4,classical
0.352,0.792,9,-6.761,1,0.0523,0.364,1.84E-05,0.105,0.682,151.019,233204,4,bollywood
0.757,0.551,6,-6.05,1,0.178,0.00237,0.135,0.112,0.682,76.708,179027,4,rock
0.562,0.719,0,-5.796,1,0.058,0.328,0,0.11,0.355,133.928,328707,4,bollywood
0.116,0.0694,0,-23.624,1,0.0497,0.969,0.644,0.109,0.0377,169.789,195333,4,classical
0.348,0.065,7,-18.749,1,0.0525,0.987,0,0.104,0.284,88.521,83573,4,classical
0.709,0.594,0,-6.167,1,0.114,0.484,3.67E-06,0.223,0.797,157.424,257357,3,bollywood
0.65,0.64,10,-7.397,0,0.044,0.0489,0,0.173,0.427,102.012,122353,4,hip-hop
0.339,0.874,2,-4.346,1,0.0361,0.0021,0.00697,0.319,0.26,84.493,381240,4,rock
0.643,0.691,5,-6.764,0,0.0306,0.855,0.00112,0.257,0.962,99.916,223373,4,rock
0.532,0.943,5,-4.243,0,0.0429,0.000853,0,0.364,0.46,131.803,192600,4,rock
0.499,0.809,6,-7.508,0,0.0748,0.414,0.215,0.445,0.405,139.961,334160,4,rock
0.558,0.302,0,-14.416,1,0.0633,0.858,0.00676,0.17,0.498,115.091,441942,4,rock
0.229,0.131,10,-24.09,1,0.0387,0.993,0.93,0.117,0.652,140.863,298791,4,classical
0.366,0.34,1,-17.427,0,0.0394,0.72,3.06E-05,0.104,0.662,90.153,162600,3,classical
0.415,0.748,9,-5.66,1,0.0359,0.707,0,0.0414,0.713,149.981,174840,4,rock
0.686,0.902,6,-2.999,1,0.0402,0.362,0,0.175,0.935,100.009,308400,4,bollywood
0.544,0.702,1,-5.756,1,0.255,0.078,0,0.111,0.377,88.707,151741,4,dance
0.615,0.829,7,-6.577,1,0.419,0.0293,0,0.255,0.575,121.214,152440,5,dance
0.269,0.909,0,-5.533,1,0.0529,0.00233,0.258,0.244,0.0642,130.701,364840,4,rock
0.455,0.589,11,-7.636,0,0.0931,0.0914,0,0.0712,0.128,117.735,175465,5,hip-hop
0.361,0.73,7,-8.509,1,0.0456,0.193,3.53E-05,0.0804,0.531,134.044,233494,4,rock
0.183,0.013,0,-30.821,0,0.0452,0.945,0.00693,0.094,0.0913,81.89,186040,4,classical
0.622,0.712,11,-8.227,0,0.314,0.0204,0,0.239,0.822,79.682,31430,4,dance
0.755,0.813,7,-5.704,1,0.182,0.261,0,0.153,0.875,124.907,197741,4,bollywood
0.792,0.67,6,-6.994,1,0.0586,0.00719,0.0111,0.129,0.581,128.01,368333,3,hip-hop
0.286,0.857,9,-5.67,1,0.0518,0.000707,0.0242,0.816,0.309,115.149,237981,4,rock
0.698,0.391,9,-12.098,0,0.387,0.442,0,0.177,0.763,147.126,70533,4,rock
0.492,0.886,5,-4.4,0,0.0411,0.07,2.18E-05,0.0767,0.232,126.024,217143,4,dance
0.271,0.54,0,-9.376,1,0.0839,0.0813,0.605,0.0994,0.147,101.572,509078,4,rock
0.624,0.826,6,-5.18,1,0.0605,0.31,0,0.114,0.772,149.907,376464,3,bollywood
0.384,0.415,6,-9.033,1,0.045,0.921,6.99E-06,0.281,0.721,155.163,199120,3,bollywood
0.238,0.105,7,-23.344,1,0.0436,0.945,0.892,0.102,0.0394,120.886,684787,4,classical
0.78,0.91,1,-5.746,1,0.1,0.00219,0.561,0.0544,0.719,127.031,379586,4,dance
0.215,0.0539,5,-21.189,0,0.0391,0.61,0.789,0.354,0.198,141.072,107648,4,classical
0.619,0.709,6,-5.976,1,0.327,0.0353,0,0.386,0.676,78.861,185027,4,hip-hop
0.678,0.83,1,-4.756,1,0.0975,0.0538,4.43E-06,0.143,0.708,125.009,224079,4,rock
0.411,0.6,7,-6.623,0,0.0381,0.765,0.000886,0.114,0.549,80.396,242881,4,bollywood
0.578,0.182,8,-10.424,1,0.0444,0.825,5.00E-06,0.144,0.477,127.363,158533,4,rock
0.491,0.35,2,-15.015,1,0.263,0.731,0.000408,0.123,0.429,88.863,118258,4,bollywood
0.573,0.906,5,-5.689,0,0.0506,0.00167,6.76E-05,0.095,0.45,126.911,219013,4,dance
0.623,0.921,6,-5.987,0,0.0519,0.00209,0.000136,0.112,0.653,144.98,321155,4,dance
0.776,0.639,2,-8.646,1,0.0816,0.000543,0.867,0.812,0.729,126.01,571655,3,dance
0.314,0.249,1,-13.271,1,0.0438,0.942,0.0237,0.103,0.067,97.193,238813,1,classical
0.588,0.225,4,-13.716,0,0.0806,0.995,0.945,0.171,0.973,67.303,95679,4,classical
0.389,0.0148,1,-28.817,1,0.0494,0.996,0.872,0.117,0.27,69.941,151040,4,classical
0.147,0.159,9,-22.033,1,0.0474,0.89,0.889,0.0561,0.0816,78.534,536000,4,classical
0.346,0.303,2,-14.565,1,0.0585,0.244,0.000717,0.334,0.147,118.528,90998,4,rock
0.0635,0.000269,9,-36.26,0,0.0436,0.887,0.856,0.165,0.389,76.893,160773,3,classical
0.273,0.963,1,-3.561,1,0.295,0.0523,0.834,0.443,0.0669,104.916,182857,4,hip-hop
0.294,0.438,9,-13.422,0,0.0369,0.864,0.877,0.109,0.0501,128.037,89547,4,rock
